,acousticness,added_at,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,trackName,track_href,type,uri,valence
645,0.00791,2017-04-19T21:24:51Z,https://api.spotify.com/v1/audio-analysis/3wfo2MiDyGafZJKdew6rQk,0.478,174201,0.82,3wfo2MiDyGafZJKdew6rQk,0.823,5,0.211,-5.057,0,0.0576,140.018,4,Holy Water,https://api.spotify.com/v1/tracks/3wfo2MiDyGafZJKdew6rQk,audio_features,spotify:track:3wfo2MiDyGafZJKdew6rQk,0.358
646,0.379,2015-12-01T19:35:19Z,https://api.spotify.com/v1/audio-analysis/1W4J1nJr1nmYjC1ooY8xuC,0.585,195520,0.96,1W4J1nJr1nmYjC1ooY8xuC,1.09e-06,0,0.116,-3.314,1,0.0383,112.013,4,Back to You,https://api.spotify.com/v1/tracks/1W4J1nJr1nmYjC1ooY8xuC,audio_features,spotify:track:1W4J1nJr1nmYjC1ooY8xuC,0.299
647,0.000309,2016-05-26T23:36:36Z,https://api.spotify.com/v1/audio-analysis/4fHSwsnar5jcRxqYpRfdpc,0.65,202253,0.896,4fHSwsnar5jcRxqYpRfdpc,0.000452,0,0.0323,-2.155,1,0.0305,134.011,4,Young & Relentless,https://api.spotify.com/v1/tracks/4fHSwsnar5jcRxqYpRfdpc,audio_features,spotify:track:4fHSwsnar5jcRxqYpRfdpc,0.931
648,0.664,2016-02-16T02:42:41Z,https://api.spotify.com/v1/audio-analysis/7vcYSX6dXbVQ7B7jdQ6oaz,0.848,228133,0.326,7vcYSX6dXbVQ7B7jdQ6oaz,5.13e-05,5,0.0822,-10.915,0,0.0596,135.111,4,C.O.P.S. Came,https://api.spotify.com/v1/tracks/7vcYSX6dXbVQ7B7jdQ6oaz,audio_features,spotify:track:7vcYSX6dXbVQ7B7jdQ6oaz,0.523
649,0.247,2016-05-07T18:46:54Z,https://api.spotify.com/v1/audio-analysis/6kiwDqEF9jhMStR24YS767,0.681,233271,0.499,6kiwDqEF9jhMStR24YS767,0.0,2,0.111,-8.415,1,0.166,107.021,4,Up To You (feat. Chelsea Cutler),https://api.spotify.com/v1/tracks/6kiwDqEF9jhMStR24YS767,audio_features,spotify:track:6kiwDqEF9jhMStR24YS767,0.0709
650,0.84,2016-08-06T01:46:08Z,https://api.spotify.com/v1/audio-analysis/3sZfQB5uYTJmA4QnB8dv7P,0.477,257427,0.235,3sZfQB5uYTJmA4QnB8dv7P,0.00043,0,0.196,-14.38,1,0.0571,131.441,4,White Blood,https://api.spotify.com/v1/tracks/3sZfQB5uYTJmA4QnB8dv7P,audio_features,spotify:track:3sZfQB5uYTJmA4QnB8dv7P,0.0886
651,0.237,2015-10-29T02:27:20Z,https://api.spotify.com/v1/audio-analysis/6UEJtAnGHnK5tVhoPHD6tU,0.556,211693,0.873,6UEJtAnGHnK5tVhoPHD6tU,2.63e-06,1,0.078,-1.145,1,0.164,127.993,4,Enjoy the Ride,https://api.spotify.com/v1/tracks/6UEJtAnGHnK5tVhoPHD6tU,audio_features,spotify:track:6UEJtAnGHnK5tVhoPHD6tU,0.485
652,0.035,2016-04-27T18:25:44Z,https://api.spotify.com/v1/audio-analysis/4Bat75aAUU5ZgW0oN7G5p4,0.493,208675,0.879,4Bat75aAUU5ZgW0oN7G5p4,0.00116,4,0.343,-3.305,0,0.0737,120.066,4,Your Love Could Start a War,https://api.spotify.com/v1/tracks/4Bat75aAUU5ZgW0oN7G5p4,audio_features,spotify:track:4Bat75aAUU5ZgW0oN7G5p4,0.567
653,0.00896,2015-05-20T16:08:41Z,https://api.spotify.com/v1/audio-analysis/6Gh5QlTpF9QrJnYuZgj7qh,0.52,236280,0.595,6Gh5QlTpF9QrJnYuZgj7qh,0.0,2,0.101,-6.19,1,0.0475,148.832,4,Sorry,https://api.spotify.com/v1/tracks/6Gh5QlTpF9QrJnYuZgj7qh,audio_features,spotify:track:6Gh5QlTpF9QrJnYuZgj7qh,0.166
654,0.0476,2016-05-20T15:22:23Z,https://api.spotify.com/v1/audio-analysis/3w5ECOVehiYqMvrmqOxkoH,0.595,185000,0.932,3w5ECOVehiYqMvrmqOxkoH,0.0,9,0.0784,-2.612,1,0.0464,97.501,4,One More Weekend,https://api.spotify.com/v1/tracks/3w5ECOVehiYqMvrmqOxkoH,audio_features,spotify:track:3w5ECOVehiYqMvrmqOxkoH,0.565
655,0.649,2016-04-20T20:40:26Z,https://api.spotify.com/v1/audio-analysis/47F5yQvWvFHF574P4gFYGM,0.668,201786,0.563,47F5yQvWvFHF574P4gFYGM,0.000347,4,0.11,-8.23,1,0.0305,130.366,4,Angela,https://api.spotify.com/v1/tracks/47F5yQvWvFHF574P4gFYGM,audio_features,spotify:track:47F5yQvWvFHF574P4gFYGM,0.289
656,0.00265,2015-05-02T21:08:43Z,https://api.spotify.com/v1/audio-analysis/3xBhalw2Mx3eFh0BimL0BC,0.629,168842,0.826,3xBhalw2Mx3eFh0BimL0BC,0.0,7,0.351,-5.728,1,0.0321,119.966,4,Get It Right,https://api.spotify.com/v1/tracks/3xBhalw2Mx3eFh0BimL0BC,audio_features,spotify:track:3xBhalw2Mx3eFh0BimL0BC,0.459
657,0.593,2016-05-02T20:13:24Z,https://api.spotify.com/v1/audio-analysis/4SBgF3tMwSJEYbK2QgFBiF,0.502,218578,0.684,4SBgF3tMwSJEYbK2QgFBiF,0.00284,7,0.112,-6.202,1,0.0425,120.95,4,The Otherside,https://api.spotify.com/v1/tracks/4SBgF3tMwSJEYbK2QgFBiF,audio_features,spotify:track:4SBgF3tMwSJEYbK2QgFBiF,0.26
658,0.221,2017-04-26T02:05:51Z,https://api.spotify.com/v1/audio-analysis/1tvy42jHpE9rub0TD2Iysd,0.545,218677,0.846,1tvy42jHpE9rub0TD2Iysd,1.19e-06,11,0.325,-4.93,1,0.0989,90.096,4,Wasted Youth (Noah. Remix),https://api.spotify.com/v1/tracks/1tvy42jHpE9rub0TD2Iysd,audio_features,spotify:track:1tvy42jHpE9rub0TD2Iysd,0.552
659,0.956,2017-04-07T21:51:42Z,https://api.spotify.com/v1/audio-analysis/78nced6K2RnyvTlLoPzUrl,0.774,123070,0.115,78nced6K2RnyvTlLoPzUrl,1.88e-05,9,0.114,-16.098,1,0.0696,94.339,4,Future Song,https://api.spotify.com/v1/tracks/78nced6K2RnyvTlLoPzUrl,audio_features,spotify:track:78nced6K2RnyvTlLoPzUrl,0.684
660,0.869,2018-01-19T19:19:18Z,https://api.spotify.com/v1/audio-analysis/7siokedVFaQOmRvAIwdmML,0.315,299297,0.406,7siokedVFaQOmRvAIwdmML,0.0221,5,0.585,-13.244,1,0.0529,63.89,4,falling in reverse,https://api.spotify.com/v1/tracks/7siokedVFaQOmRvAIwdmML,audio_features,spotify:track:7siokedVFaQOmRvAIwdmML,0.0934
661,0.00284,2015-11-17T07:15:40Z,https://api.spotify.com/v1/audio-analysis/6FxlUqYaDJYVbkkfqCyNeu,0.424,202213,0.931,6FxlUqYaDJYVbkkfqCyNeu,0.0,3,0.13,-3.958,1,0.0487,169.026,4,Forget And Not Slow Down,https://api.spotify.com/v1/tracks/6FxlUqYaDJYVbkkfqCyNeu,audio_features,spotify:track:6FxlUqYaDJYVbkkfqCyNeu,0.75
662,0.393,2017-01-05T21:57:31Z,https://api.spotify.com/v1/audio-analysis/5j1iQmRFVmGgR3kbm5ZuC0,0.661,213774,0.565,5j1iQmRFVmGgR3kbm5ZuC0,0.305,0,0.101,-6.579,0,0.0305,63.98,4,Enjoy the Flight (feat. Fréd),https://api.spotify.com/v1/tracks/5j1iQmRFVmGgR3kbm5ZuC0,audio_features,spotify:track:5j1iQmRFVmGgR3kbm5ZuC0,0.0629
663,0.545,2016-08-06T01:46:08Z,https://api.spotify.com/v1/audio-analysis/0IIdoxwlGBHhNZQkbYF3yD,0.711,184525,0.511,0IIdoxwlGBHhNZQkbYF3yD,6.06e-06,11,0.324,-7.618,0,0.0957,135.005,4,Body Gold,https://api.spotify.com/v1/tracks/0IIdoxwlGBHhNZQkbYF3yD,audio_features,spotify:track:0IIdoxwlGBHhNZQkbYF3yD,0.149
664,0.262,2015-02-03T16:36:42Z,https://api.spotify.com/v1/audio-analysis/6V0A3jkb9ntudO0kmcJ1xd,0.657,184053,0.817,6V0A3jkb9ntudO0kmcJ1xd,0.00674,0,0.248,-4.415,1,0.0554,107.995,4,Figure It Out,https://api.spotify.com/v1/tracks/6V0A3jkb9ntudO0kmcJ1xd,audio_features,spotify:track:6V0A3jkb9ntudO0kmcJ1xd,0.651
665,0.0551,2016-03-25T06:41:13Z,https://api.spotify.com/v1/audio-analysis/0Ay6ZtlkNE99lJMTS8Ingr,0.604,205500,0.893,0Ay6ZtlkNE99lJMTS8Ingr,0.00122,11,0.23,-4.505,0,0.0465,99.046,4,Wasteland,https://api.spotify.com/v1/tracks/0Ay6ZtlkNE99lJMTS8Ingr,audio_features,spotify:track:0Ay6ZtlkNE99lJMTS8Ingr,0.54
666,0.0757,2015-12-19T17:47:32Z,https://api.spotify.com/v1/audio-analysis/2r9FzMbHKTerCltJsWLDrq,0.617,216616,0.73,2r9FzMbHKTerCltJsWLDrq,1.92e-06,10,0.172,-4.052,1,0.0304,105.004,4,Soul Sucker,https://api.spotify.com/v1/tracks/2r9FzMbHKTerCltJsWLDrq,audio_features,spotify:track:2r9FzMbHKTerCltJsWLDrq,0.888
667,0.872,2018-01-19T19:19:18Z,https://api.spotify.com/v1/audio-analysis/5743xMYXTQJvCIIiSRTXTZ,0.588,64403,0.103,5743xMYXTQJvCIIiSRTXTZ,0.0,2,0.346,-14.838,1,0.134,133.509,4,wrong,https://api.spotify.com/v1/tracks/5743xMYXTQJvCIIiSRTXTZ,audio_features,spotify:track:5743xMYXTQJvCIIiSRTXTZ,0.586
668,0.0412,2015-10-17T20:28:09Z,https://api.spotify.com/v1/audio-analysis/1fDtoTPDyzkNOfFIRXxsC5,0.32,225120,0.803,1fDtoTPDyzkNOfFIRXxsC5,2.38e-06,0,0.129,-4.219,1,0.054,195.052,4,Shine A Light,https://api.spotify.com/v1/tracks/1fDtoTPDyzkNOfFIRXxsC5,audio_features,spotify:track:1fDtoTPDyzkNOfFIRXxsC5,0.0858
669,0.379,2017-07-07T04:44:10Z,https://api.spotify.com/v1/audio-analysis/20OrSCxQNhfAtiWtbLn3hf,0.569,208853,0.464,20OrSCxQNhfAtiWtbLn3hf,0.0,11,0.152,-8.27,1,0.0539,84.565,4,Young Blood,https://api.spotify.com/v1/tracks/20OrSCxQNhfAtiWtbLn3hf,audio_features,spotify:track:20OrSCxQNhfAtiWtbLn3hf,0.321
670,0.00773,2018-01-07T19:54:04Z,https://api.spotify.com/v1/audio-analysis/3yWsWi2PAo9s6elIhnywIS,0.581,261372,0.826,3yWsWi2PAo9s6elIhnywIS,1.56e-06,0,0.792,-4.87,1,0.0357,100.018,4,One Foot,https://api.spotify.com/v1/tracks/3yWsWi2PAo9s6elIhnywIS,audio_features,spotify:track:3yWsWi2PAo9s6elIhnywIS,0.492
671,0.00661,2015-10-09T22:22:18Z,https://api.spotify.com/v1/audio-analysis/2ISSQPb9LHHiV6ng2NXosL,0.631,218293,0.829,2ISSQPb9LHHiV6ng2NXosL,4.29e-05,11,0.0784,-4.094,0,0.0279,127.985,4,Beautiful Now,https://api.spotify.com/v1/tracks/2ISSQPb9LHHiV6ng2NXosL,audio_features,spotify:track:2ISSQPb9LHHiV6ng2NXosL,0.533
672,0.783,2016-02-24T15:35:02Z,https://api.spotify.com/v1/audio-analysis/3uvsVUrAaGQJCTEUR1S3Sx,0.523,242060,0.422,3uvsVUrAaGQJCTEUR1S3Sx,0.00514,3,0.0898,-10.385,0,0.027,129.876,4,Bare,https://api.spotify.com/v1/tracks/3uvsVUrAaGQJCTEUR1S3Sx,audio_features,spotify:track:3uvsVUrAaGQJCTEUR1S3Sx,0.145
673,0.466,2016-06-28T16:41:26Z,https://api.spotify.com/v1/audio-analysis/5kHiHWLcbsvTDtmHxBiaID,0.776,138843,0.574,5kHiHWLcbsvTDtmHxBiaID,7.83e-05,5,0.131,-9.882,0,0.0317,121.03,4,Are You With Me - Radio Edit,https://api.spotify.com/v1/tracks/5kHiHWLcbsvTDtmHxBiaID,audio_features,spotify:track:5kHiHWLcbsvTDtmHxBiaID,0.412
674,0.0605,2017-12-01T16:10:53Z,https://api.spotify.com/v1/audio-analysis/7xHfguzndSR2jOpMxzqh3r,0.655,152583,0.804,7xHfguzndSR2jOpMxzqh3r,0.000535,8,0.381,-5.288,1,0.0798,104.95,4,Glad You Came,https://api.spotify.com/v1/tracks/7xHfguzndSR2jOpMxzqh3r,audio_features,spotify:track:7xHfguzndSR2jOpMxzqh3r,0.399
675,0.0265,2016-06-08T05:03:49Z,https://api.spotify.com/v1/audio-analysis/1oxODnqKnNqJ3oW945zbUu,0.441,266413,0.787,1oxODnqKnNqJ3oW945zbUu,0.0,5,0.408,-5.864,1,0.0405,159.915,4,Another Night On Mars,https://api.spotify.com/v1/tracks/1oxODnqKnNqJ3oW945zbUu,audio_features,spotify:track:1oxODnqKnNqJ3oW945zbUu,0.665
676,0.7,2015-11-17T08:34:04Z,https://api.spotify.com/v1/audio-analysis/6awVUzfrZ1sCUQU9M1jsG2,0.61,191331,0.758,6awVUzfrZ1sCUQU9M1jsG2,2.31e-06,9,0.1,-5.387,1,0.0688,92.088,4,Along The Road,https://api.spotify.com/v1/tracks/6awVUzfrZ1sCUQU9M1jsG2,audio_features,spotify:track:6awVUzfrZ1sCUQU9M1jsG2,0.43
677,0.0637,2016-03-14T20:57:37Z,https://api.spotify.com/v1/audio-analysis/2xYUn5R79VRPW12pZKuwYd,0.466,285600,0.61,2xYUn5R79VRPW12pZKuwYd,0.0011,9,0.131,-7.074,0,0.0482,119.86,4,Tether,https://api.spotify.com/v1/tracks/2xYUn5R79VRPW12pZKuwYd,audio_features,spotify:track:2xYUn5R79VRPW12pZKuwYd,0.131
678,0.00141,2015-09-21T14:45:41Z,https://api.spotify.com/v1/audio-analysis/20NEld0MhrR4Zpgrf9brq8,0.566,234526,0.923,20NEld0MhrR4Zpgrf9brq8,0.0,2,0.304,-3.84,0,0.0321,142.014,4,Ship To Wreck,https://api.spotify.com/v1/tracks/20NEld0MhrR4Zpgrf9brq8,audio_features,spotify:track:20NEld0MhrR4Zpgrf9brq8,0.582
679,0.378,2017-08-19T20:29:31Z,https://api.spotify.com/v1/audio-analysis/2EEeOnHehOozLq4aS0n6SL,0.746,253107,0.653,2EEeOnHehOozLq4aS0n6SL,0.0,7,0.229,-6.745,1,0.289,75.016,4,iSpy (feat. Lil Yachty),https://api.spotify.com/v1/tracks/2EEeOnHehOozLq4aS0n6SL,audio_features,spotify:track:2EEeOnHehOozLq4aS0n6SL,0.672
680,0.0204,2015-12-28T09:51:06Z,https://api.spotify.com/v1/audio-analysis/57Wjcff1bw8TueYvFip4NN,0.422,225293,0.759,57Wjcff1bw8TueYvFip4NN,0.0,1,0.0388,-3.906,1,0.187,175.688,4,Monsters,https://api.spotify.com/v1/tracks/57Wjcff1bw8TueYvFip4NN,audio_features,spotify:track:57Wjcff1bw8TueYvFip4NN,0.523
681,0.104,2014-12-11T15:07:03Z,https://api.spotify.com/v1/audio-analysis/0Nf53RDPZEjFrQE4B5n6Vf,0.584,232507,0.608,0Nf53RDPZEjFrQE4B5n6Vf,0.000249,1,0.113,-8.438,1,0.0352,94.976,4,Yellow Flicker Beat,https://api.spotify.com/v1/tracks/0Nf53RDPZEjFrQE4B5n6Vf,audio_features,spotify:track:0Nf53RDPZEjFrQE4B5n6Vf,0.0633
682,0.0451,2017-07-14T20:22:29Z,https://api.spotify.com/v1/audio-analysis/2XELtFPg5H2Xmg6eas6dII,0.555,191280,0.917,2XELtFPg5H2Xmg6eas6dII,6.27e-05,11,0.0833,-3.414,0,0.0637,90.041,4,High On Humans,https://api.spotify.com/v1/tracks/2XELtFPg5H2Xmg6eas6dII,audio_features,spotify:track:2XELtFPg5H2Xmg6eas6dII,0.779
683,0.288,2017-06-03T19:08:53Z,https://api.spotify.com/v1/audio-analysis/4vTsOYAocjaslUONkx2YS3,0.52,194904,0.687,4vTsOYAocjaslUONkx2YS3,0.0,4,0.242,-5.531,0,0.0426,96.952,4,Angel On Fire,https://api.spotify.com/v1/tracks/4vTsOYAocjaslUONkx2YS3,audio_features,spotify:track:4vTsOYAocjaslUONkx2YS3,0.203
684,0.000181,2017-07-05T21:55:36Z,https://api.spotify.com/v1/audio-analysis/6mmAeC57zRD5zzVTpB1ACF,0.463,231835,0.71,6mmAeC57zRD5zzVTpB1ACF,0.000113,10,0.125,-5.946,1,0.0556,156.019,4,Shelter,https://api.spotify.com/v1/tracks/6mmAeC57zRD5zzVTpB1ACF,audio_features,spotify:track:6mmAeC57zRD5zzVTpB1ACF,0.237
685,0.00163,2016-02-09T14:25:35Z,https://api.spotify.com/v1/audio-analysis/71nvXPQMmYflxqil6Q9ehh,0.52,222768,0.845,71nvXPQMmYflxqil6Q9ehh,0.0,9,0.311,-4.567,1,0.0467,127.709,4,Oceans,https://api.spotify.com/v1/tracks/71nvXPQMmYflxqil6Q9ehh,audio_features,spotify:track:71nvXPQMmYflxqil6Q9ehh,0.537
686,0.746,2014-12-09T18:43:02Z,https://api.spotify.com/v1/audio-analysis/1almCHdsfikRPfVB9VrEdT,0.5,185200,0.292,1almCHdsfikRPfVB9VrEdT,0.0,0,0.188,-8.554,1,0.0323,145.879,4,Little Do You Know,https://api.spotify.com/v1/tracks/1almCHdsfikRPfVB9VrEdT,audio_features,spotify:track:1almCHdsfikRPfVB9VrEdT,0.37
687,0.0174,2016-04-19T02:07:57Z,https://api.spotify.com/v1/audio-analysis/1UP24B6AnFxOJUf7i68ot6,0.621,222365,0.817,1UP24B6AnFxOJUf7i68ot6,0.0,6,0.106,-5.699,1,0.0567,125.068,4,Heartbeat (Pop Version),https://api.spotify.com/v1/tracks/1UP24B6AnFxOJUf7i68ot6,audio_features,spotify:track:1UP24B6AnFxOJUf7i68ot6,0.407
688,0.0572,2017-04-17T04:49:49Z,https://api.spotify.com/v1/audio-analysis/5lNuqFVMca4vPupY10cH0J,0.739,222787,0.619,5lNuqFVMca4vPupY10cH0J,0.0,10,0.105,-6.669,1,0.162,112.961,4,No Promises (feat. Demi Lovato),https://api.spotify.com/v1/tracks/5lNuqFVMca4vPupY10cH0J,audio_features,spotify:track:5lNuqFVMca4vPupY10cH0J,0.58
689,0.562,2015-10-31T19:06:24Z,https://api.spotify.com/v1/audio-analysis/7z47pgbZpkGcME2A0YxR0y,0.375,219459,0.815,7z47pgbZpkGcME2A0YxR0y,0.0,5,0.192,-1.802,1,0.208,169.71,4,Hello,https://api.spotify.com/v1/tracks/7z47pgbZpkGcME2A0YxR0y,audio_features,spotify:track:7z47pgbZpkGcME2A0YxR0y,0.389
690,0.301,2016-02-09T01:27:32Z,https://api.spotify.com/v1/audio-analysis/606HVBE1aPA81oGg5JMa4M,0.728,220865,0.49,606HVBE1aPA81oGg5JMa4M,2.8e-06,2,0.0707,-6.535,0,0.0481,62.514,4,River,https://api.spotify.com/v1/tracks/606HVBE1aPA81oGg5JMa4M,audio_features,spotify:track:606HVBE1aPA81oGg5JMa4M,0.55
691,0.0625,2015-09-03T17:43:40Z,https://api.spotify.com/v1/audio-analysis/02HUcZIF7Z2RqSvAxdRPqi,0.658,227027,0.706,02HUcZIF7Z2RqSvAxdRPqi,0.0,5,0.106,-5.347,1,0.0304,98.967,4,Mine,https://api.spotify.com/v1/tracks/02HUcZIF7Z2RqSvAxdRPqi,audio_features,spotify:track:02HUcZIF7Z2RqSvAxdRPqi,0.427
692,0.109,2015-10-28T20:40:00Z,https://api.spotify.com/v1/audio-analysis/3wkZqSu3TJublh8JTyQPcu,0.574,208262,0.581,3wkZqSu3TJublh8JTyQPcu,0.00037,9,0.146,-7.99,0,0.0387,76.982,4,Afterlife,https://api.spotify.com/v1/tracks/3wkZqSu3TJublh8JTyQPcu,audio_features,spotify:track:3wkZqSu3TJublh8JTyQPcu,0.304
693,0.0174,2017-03-17T15:15:37Z,https://api.spotify.com/v1/audio-analysis/6NmbdrWnLtzDexfoURVdFG,0.6,233265,0.78,6NmbdrWnLtzDexfoURVdFG,4.79e-05,0,0.23,-6.028,0,0.0326,113.999,4,Speak in Tongues,https://api.spotify.com/v1/tracks/6NmbdrWnLtzDexfoURVdFG,audio_features,spotify:track:6NmbdrWnLtzDexfoURVdFG,0.741
694,0.0142,2016-02-15T21:34:17Z,https://api.spotify.com/v1/audio-analysis/67hRnmNKhZd58KWPWDxTa1,0.49,215730,0.924,67hRnmNKhZd58KWPWDxTa1,1.05e-06,9,0.0799,-3.043,1,0.0684,139.996,4,Keep Swinging,https://api.spotify.com/v1/tracks/67hRnmNKhZd58KWPWDxTa1,audio_features,spotify:track:67hRnmNKhZd58KWPWDxTa1,0.367
695,0.656,2016-12-26T08:54:03Z,https://api.spotify.com/v1/audio-analysis/2U6hcDLZHYRSd9Up0mMe9W,0.714,205130,0.555,2U6hcDLZHYRSd9Up0mMe9W,0.000289,6,0.11,-7.55,0,0.0459,102.971,4,Temporary Love,https://api.spotify.com/v1/tracks/2U6hcDLZHYRSd9Up0mMe9W,audio_features,spotify:track:2U6hcDLZHYRSd9Up0mMe9W,0.329
696,0.205,2014-12-24T08:28:01Z,https://api.spotify.com/v1/audio-analysis/5xrjJANQXCLXeMbNMugyaZ,0.707,284373,0.475,5xrjJANQXCLXeMbNMugyaZ,0.248,0,0.0921,-7.514,1,0.041,124.992,4,Jubel - Original Mix,https://api.spotify.com/v1/tracks/5xrjJANQXCLXeMbNMugyaZ,audio_features,spotify:track:5xrjJANQXCLXeMbNMugyaZ,0.191
697,0.749,2018-02-14T07:33:06Z,https://api.spotify.com/v1/audio-analysis/0AVs4KwMZncK8PVJPmff4A,0.569,218320,0.38,0AVs4KwMZncK8PVJPmff4A,0.0,0,0.159,-10.289,1,0.144,117.958,4,Ready Yet,https://api.spotify.com/v1/tracks/0AVs4KwMZncK8PVJPmff4A,audio_features,spotify:track:0AVs4KwMZncK8PVJPmff4A,0.419
698,0.965,2016-04-17T19:05:33Z,https://api.spotify.com/v1/audio-analysis/5Mb69QzSWUY1mBis6adzno,0.353,194160,0.311,5Mb69QzSWUY1mBis6adzno,0.0315,3,0.204,-10.377,1,0.0321,146.696,3,Alps,https://api.spotify.com/v1/tracks/5Mb69QzSWUY1mBis6adzno,audio_features,spotify:track:5Mb69QzSWUY1mBis6adzno,0.135
699,0.162,2015-11-25T17:59:57Z,https://api.spotify.com/v1/audio-analysis/663GtoCYfpZzT6NyGE3qNP,0.496,287407,0.802,663GtoCYfpZzT6NyGE3qNP,0.0,6,0.113,-6.534,1,0.41,169.997,4,Future Holds - Original Mix,https://api.spotify.com/v1/tracks/663GtoCYfpZzT6NyGE3qNP,audio_features,spotify:track:663GtoCYfpZzT6NyGE3qNP,0.411
700,0.0119,2015-11-12T22:50:10Z,https://api.spotify.com/v1/audio-analysis/1QqVXJhaHXpWHrnaEvTzi1,0.612,283680,0.665,1QqVXJhaHXpWHrnaEvTzi1,0.0,11,0.0928,-4.519,0,0.0292,99.989,4,Circles,https://api.spotify.com/v1/tracks/1QqVXJhaHXpWHrnaEvTzi1,audio_features,spotify:track:1QqVXJhaHXpWHrnaEvTzi1,0.384
701,0.00459,2017-01-08T19:14:41Z,https://api.spotify.com/v1/audio-analysis/4mxNpTSvmKCaQKdWhWnkCz,0.499,206928,0.809,4mxNpTSvmKCaQKdWhWnkCz,0.416,5,0.224,-8.751,1,0.0344,140.038,4,Low,https://api.spotify.com/v1/tracks/4mxNpTSvmKCaQKdWhWnkCz,audio_features,spotify:track:4mxNpTSvmKCaQKdWhWnkCz,0.168
702,0.787,2017-06-12T06:09:43Z,https://api.spotify.com/v1/audio-analysis/2mSrVZsSKn2Ye5f0YuAbMh,0.579,140360,0.43,2mSrVZsSKn2Ye5f0YuAbMh,0.0,5,0.13,-10.021,1,0.344,123.999,4,Idk Love,https://api.spotify.com/v1/tracks/2mSrVZsSKn2Ye5f0YuAbMh,audio_features,spotify:track:2mSrVZsSKn2Ye5f0YuAbMh,0.538
703,0.351,2015-12-13T20:35:35Z,https://api.spotify.com/v1/audio-analysis/6vXJqDYg40mO3eFcKCJ5S2,0.654,201245,0.809,6vXJqDYg40mO3eFcKCJ5S2,0.000757,10,0.195,-5.79,1,0.0416,91.034,4,Crusoe,https://api.spotify.com/v1/tracks/6vXJqDYg40mO3eFcKCJ5S2,audio_features,spotify:track:6vXJqDYg40mO3eFcKCJ5S2,0.699
704,0.0547,2016-09-13T20:28:51Z,https://api.spotify.com/v1/audio-analysis/6hhvnysh8IFNH8Ts2WQXEO,0.577,207457,0.881,6hhvnysh8IFNH8Ts2WQXEO,0.00278,5,0.0875,-5.322,0,0.0864,117.967,4,Live Life,https://api.spotify.com/v1/tracks/6hhvnysh8IFNH8Ts2WQXEO,audio_features,spotify:track:6hhvnysh8IFNH8Ts2WQXEO,0.316
705,0.292,2016-05-09T05:55:00Z,https://api.spotify.com/v1/audio-analysis/6ZapsNk1ZpaebNXAIohP9R,0.542,303200,0.589,6ZapsNk1ZpaebNXAIohP9R,0.000522,2,0.177,-6.623,1,0.0318,111.665,4,Home,https://api.spotify.com/v1/tracks/6ZapsNk1ZpaebNXAIohP9R,audio_features,spotify:track:6ZapsNk1ZpaebNXAIohP9R,0.137
706,0.196,2015-10-19T17:42:12Z,https://api.spotify.com/v1/audio-analysis/0n3lXKNCF3Wvvcs7UY66Ae,0.644,243840,0.915,0n3lXKNCF3Wvvcs7UY66Ae,0.0,9,0.0701,-3.019,1,0.0587,124.94,4,Nocturne (Pierce Fulton Remix),https://api.spotify.com/v1/tracks/0n3lXKNCF3Wvvcs7UY66Ae,audio_features,spotify:track:0n3lXKNCF3Wvvcs7UY66Ae,0.354
707,0.565,2018-01-19T19:19:18Z,https://api.spotify.com/v1/audio-analysis/4IWBM3QbriYkFLVrIBAHwx,0.422,195872,0.48,4IWBM3QbriYkFLVrIBAHwx,0.00394,11,0.439,-7.886,0,0.0631,85.789,4,take care,https://api.spotify.com/v1/tracks/4IWBM3QbriYkFLVrIBAHwx,audio_features,spotify:track:4IWBM3QbriYkFLVrIBAHwx,0.312
708,7.53e-05,2016-01-05T18:48:46Z,https://api.spotify.com/v1/audio-analysis/3oorif6IxWNSNSGNPE7Oi8,0.523,235073,0.741,3oorif6IxWNSNSGNPE7Oi8,6.99e-06,5,0.177,-7.31,1,0.026,95.988,4,City,https://api.spotify.com/v1/tracks/3oorif6IxWNSNSGNPE7Oi8,audio_features,spotify:track:3oorif6IxWNSNSGNPE7Oi8,0.196
709,0.239,2016-09-13T20:35:07Z,https://api.spotify.com/v1/audio-analysis/3eRvE11OJfCYnaZwCFhMZD,0.644,195414,0.819,3eRvE11OJfCYnaZwCFhMZD,0.000435,7,0.253,-7.562,1,0.0392,105.036,4,Nervous - The Ooh Song/Mark McCabe Remix,https://api.spotify.com/v1/tracks/3eRvE11OJfCYnaZwCFhMZD,audio_features,spotify:track:3eRvE11OJfCYnaZwCFhMZD,0.275
710,0.473,2015-11-04T18:42:03Z,https://api.spotify.com/v1/audio-analysis/1TLtgKTlIhUhTZwZpnNiPm,0.728,205505,0.597,1TLtgKTlIhUhTZwZpnNiPm,0.0,6,0.109,-9.3,1,0.333,98.765,3,Ride With Me (feat. Ivan B & Drumma Battalion),https://api.spotify.com/v1/tracks/1TLtgKTlIhUhTZwZpnNiPm,audio_features,spotify:track:1TLtgKTlIhUhTZwZpnNiPm,0.418
